0  -nan   -nan   -nan   -nan   -nan   
0.1  1.397274197323448   1.410683405194212   1.418858900858296   1.424372764835894   1.428345824945676   
0.2  1.051095129375417   1.06449858178772   1.072667190502781   1.078174711178359   1.082142304285011   
0.3  0.8490237592904143   0.8624167833900629   0.8705733183498194   0.8760698294378398   0.8800278914997867   
0.4  0.7061161091515563   0.7194927414250518   0.7276311068056203   0.7331112814499208   0.7370553052719931   
