0.5	-2.7755575615628914e-17
0.6	2.220446049250313e-16
0.7	-2.220446049250313e-16
0.7999999999999999	0.
0.8999999999999999	-1.6653345369377348e-16
0.9999999999999999	-0.03732904122712455
1.1	-0.10186191788747523
1.2	-0.10789913566064302
1.3	1.6653345369377348e-16
1.4	8.049116928532385e-16

1.5	7.494005416219807e-16
1.6	0.
1.7	-2.1510571102112408e-16
1.8	-1.1102230246251565e-16
1.9	-4.163336342344337e-16
2	4.440892098500626e-16
2.100000000000001	-3.885780586188048e-16
2.200000000000001	-3.885780586188048e-16
2.300000000000001	-2.220446049250313e-16
2.400000000000001	-2.220446049250313e-16
