0.5	0.00030223898363574786
0.6	0.0005174242694480496
0.7	0.0005487378390598013
0.7999999999999999	0.0005260047869710242
0.8999999999999999	0.000365110378373161
0.9999999999999999	0.00009320261199811825
1.1	-0.00006942827164300423
1.2	-0.00034769773531538595
1.3	-0.0015262983524783936
1.4	-0.004424558259521899
1.5	-0.009520694501305983
1.6	-0.01769483497693508
1.7	-0.02682603075741809
1.8	-0.038965416958774035
1.9	-0.05307048224170907
2	-0.06844406954749317
2.1	-0.08421628535094294
2.2	-0.09989004883757618
2.3	-0.1155731444199457
2.4	-0.1314263597492665
