0.5	0.
0.6	-2.498001805406602e-16
0.7	1.942890293094024e-16
0.7999999999999999	4.440892098500626e-16
0.8999999999999999	3.885780586188048e-16
0.9999999999999999	-0.02243684973549942
1.1	-0.07375171127412561
1.2	-0.12321628754238778
1.3	-0.023640530176128605
1.4	0.

1.5	-1.1102230246251565e-16
1.6	4.163336342344337e-17
1.7	-6.38378239159465e-16
1.8	-4.996003610813204e-16
1.9	-4.163336342344337e-16
2	0.
2.100000000000001	-2.220446049250313e-16
2.200000000000001	0.
2.300000000000001	3.885780586188048e-16
2.400000000000001	0.
