0.5	-2.914335439641036e-16
0.6	1.6653345369377348e-16
0.7	-3.608224830031759e-16
0.7999999999999999	0.
0.8999999999999999	0.
0.9999999999999999	-0.014532677368517044
1.1	-0.05661347780977316
1.2	-0.096728073841779
1.3	-0.05061212734606885
1.4	8.326672684688674e-16

1.5	-2.498001805406602e-16
1.6	0.
1.7	2.636779683484747e-16
1.8	8.326672684688674e-17
1.9	0.
2	-3.885780586188048e-16
2.100000000000001	-1.6653345369377348e-16
2.200000000000001	0.
2.300000000000001	1.6653345369377348e-16
2.400000000000001	0.
