0.1590468474692677   0.09647208673065084   0.0627551134942534   0.04159768107614122   0.02706428222771309   
0.1838119116269459   0.1194088349127315   0.08477985652667749   0.06306980151112541   0.04816472927504128   
0.2084991992094082   0.1427922570847778   0.1073489499642194   0.08511043169028547   0.06983881978905464   
0.2336383365172834   0.1669529634854161   0.130704320514398   0.1079136838886915   0.09225239009890254   
0.2598316717085283   0.1922056491539023   0.155080867078199   0.1316666264587291   0.1155646703135349   
0.2537138364188133   0.200161247338405   0.1694880098910743   0.1492779445245309   0.1349801107014657   
0.2404859078151088   0.1958101796101055   0.1708968434298467   0.1543680497582453   0.1426770742364228   
0.2311939826578067   0.1936884073524817   0.1746428325794466   0.1615704835209195   0.1523216270192137   
0.1721544609732353   0.1838600284259811   0.1783608325326523   0.1685988549047472   0.1621100766914913   
0.1111667453570101   0.123204268364502   0.1302628295124141   0.1348898810400132   0.1381519066319206   
