0	0.3551983762456682   0.2548388712409937   0.1830771952531155   0.1738528862464398
0.1	0.3738261951102315   0.300769061636252   0.201739075821974   0.1943607231045494
0.2	0.390815022394432   0.3685199735715964   0.2215634890272939   0.2165359095441145
0.3	0.4581084901590252   0.4293909702644617   0.2425465178417404   0.2401055354873378
0.4	0.4542404024203399   0.4499000037319118   0.2645119053095467   0.2642843968214583
0.5	0.4774824977647156   0.4556451123369689   0.2876106354305584   0.2870668637211736
0.6	0.4467700965750291   0.3873709206378599   0.3096478726971235   0.3082718964965115
0.7	0.4319254641066263   0.3317887027674069   0.3228604243111361   0.3149600628990609
0.7999999999999999	0.3588837215797112   0.3588837215797109   0.3361846425470719   0.2629723817644398
0.8999999999999999	0.3694035502599469   0.3444598542156722   0.3186679435995068   0.2241586316983692
0.9999999999999999	0.3496039819218972   0.3402058447798504   0.2783608911334955   0.1927116691460049
1.1	0.3531408111622074   0.3037919030927788   0.2450839322358676   0.166258023882719
1.2	0.3552268265160834   0.2729034101949673   0.2167007651545273   0.1434228818304936
1.3	0.344526812415792   0.24616787443624   0.1920240081325045   0.1233331391939977
1.4	0.3251971646152422   0.2226909113022892   0.1702501303132903   0.1053986148548791
