0	0.1679201049883321   0.1658126195040203   0.1466206418494217   0.146572794029734
0.1	0.1765010991516024   0.1750994491509254   0.1556426324358823   0.1554233664830155
0.2	0.1855435731840455   0.1848971536418826   0.165092583325799   0.1647640867710039
0.3	0.194977947051844   0.1949265318321692   0.1748029565361963   0.1744916002990389
0.4	0.2047032998424688   0.2046530095480482   0.1844755825189619   0.1844119260560023
0.5	0.2143303235090332   0.2135276169004703   0.194239229463408   0.1936173199522573
0.6	0.2237168655883297   0.2206166472460725   0.2036396875989358   0.2013930544483067
0.7	0.232554321377383   0.2256176277783923   0.2123340061227875   0.2061413573842325
0.7999999999999999	0.2306253456255799   0.2207476450330835   0.2181109030088411   0.2017446013075277
0.8999999999999999	0.2250314665863805   0.2151682409630054   0.2109558109201123   0.1861629639998298
0.9999999999999999	0.2134924739777986   0.2129386122288397   0.1928949879288633   0.1711779101775422
1.1	0.2111539390630417   0.1967081824522454   0.1779410544480119   0.1582041932848723
1.2	0.1982097078271379   0.1827328864364373   0.1650324499407268   0.1468916860511925
1.3	0.1856680453614782   0.170496164640385   0.1536777223041535   0.1368887299415952
1.4	0.1745630808500239   0.1596471968989978   0.1435550023118074   0.1279310779425116
