0	-9.541308678782295
0.1	-28.0615793623292
0.2	-23.0655284118443
0.3	-10.66330794759193
0.4	-12.41656203157373
0.5	-10.753815124299992
0.6	-9.705089089491942
0.7	-11.148536885181347
0.7999999999999999	4.587293987263683
0.8999999999999999	3.033685286461214
0	-18.93332566216424
0.1	-81.59070839852936
0.2	-54.26308541327786
0.3	-3.411905942260679
0.4	-19.68868192531908
0.5	-15.049421375980456
0.6	-21.066190918132392
0.7	-36.98271137006529
0.7999999999999999	-5.371149598528937
0.8999999999999999	-0.37511864591931354
0	-18.93332566216424
0.1	-81.59070839852936
0.2	-54.26308541327786
0.3	-3.411905942260679
0.4	-19.68868192531908
0.5	-15.049421375980456
0.6	-21.066190918132392
0.7	-36.98271137006529
0.7999999999999999	-5.371149598528937
0.8999999999999999	-0.37511864591931354
