0.9115809493152051	0.09630770705206951   0.09019350877333114   
0.6936025299379046	0.1232184613327899   0.115525059835615   
0.3880728860211356	0.1356954476327926   0.1303203217237929   
-0.08642091102574781	0.1447989893967923   0.1439818647758237   
-1.035426475979024	0.1451169704047872   0.1516064436341988   
-5.362829167263567	0.1074869334457633   0.1281192908269636   
6.032507442170624	0.1778449536549304   0.2003383311903939   
2.251115454505894	0.3448422334764068   0.3601284290670407   
1.284527660925279	0.5143440618605676   0.5270969158162288   
0.7242819934338037	0.7488574485690692   0.7604103817794728 
0.141474403335406	1.19045260105213	1.2014657047145	
