1.755165123780746	0.03901646690663362   0.04091664605374948   
1.650671229819356	0.06371052830476592   0.06582410811061637   
1.529684374568977	0.09577797265593047   0.0980824390603994   
1.393413418694331	0.1365926411245983   0.1390651265858549   
1.243219936541329	0.1880816183210667   0.1906985281924141   
1.08060461173628	0.2530785639593895   0.2558154537902609   
0.907192242851155	0.3360203093660462   0.338852317565771   
0.7247155089533472	0.4444879882234903   0.4473910323291774   
0.5349976572491747	0.5932314444209396   0.5961837498371919   
0.3399342858004816	0.8178596044888883   0.8208427213878945   
0.141474403335406	1.25499502013942	1.2579937646337
