0.1512062472381469   0.1465727940297344   
0.1593964269605067   0.1535360942097941   
0.1676997027554748   0.1606326098412894   
0.1759537993950833   0.167691396332542   
0.183938648681749   0.1745392869786583   
0.190220241456053   0.1804919609560153   
0.1937820468142832   0.184577483481099   
0.1943274820416116   0.1859198235672485   
0.1924914542693765   0.1847151012642277   
0.1887797844534686   0.1815365531574497   
0.1833376474347734   0.1766095831657701   
0.1763251605619131   0.1701626483140214   
0.1681712283216887   0.1625881008066394   
0.1570075228670079   0.152455705903149   
0.1461874292027225   0.143412149284989   
0.1364192577684428   0.1352458654197191   
0.1275164018100718   0.1278017005474599   
0.119337995166531   0.1209624178950303   
