0	4.520493605323617
0.1	-0.0470699466783002
0.2	-0.5027324562569542
0.3	0.827920619760374
0.4	1.037174558357389
0.5	0.9812791433309442
0.6	0.8291466705529182
0.7	0.6600977970667959
0.7999999999999999	1.020168087754666
0.8999999999999999	0.03861644863407286
0.9999999999999999	0.015411152963245092
1.1	0.002674756166339072
1.2	-0.0006357547592888702
1.3	-0.0008158532583239693
1.4	0.00016102530635977996
1.5	0.001489827754028207
1.6	0.0027164123090611947
1.7	0.003531946477384737
1.8	0.0037168191588926773
1.900000000000001	0.0031218829546251214
