0.1  1.397274197323432   1.410683405194523   1.418858900846619   1.424372765088195   1.42834587787281   
0.2  1.05109512937542   1.064498581787714   1.072667190502761   1.078174711177745   1.082142304300651   
0.3  0.8490237592904143   0.8624167833900622   0.8705733183498227   0.8760698294378345   0.8800278914997961   
0.4  0.7061161091515552   0.7194927414250518   0.7276311068056205   0.7331112814499207   0.7370553052719911   
0.5  0.5957578232858516   0.609110219947698   0.6172230175133825   0.6226805943841124   0.6266053786150042   
0.6  0.5061010570542447   0.5194188322874833   0.5274969421719573   0.5329244462841601   0.5368239009849597   
0.7  0.4308334075813755   0.4441028818624838   0.4521350160985452   0.4575234772346895   0.4613904368178922   
0.7999999999999999  0.3661952805416527   0.3793986252254136   0.3873708568854146   0.3927095308741519   0.3965355784913945   
0.8999999999999999  0.3097708926538953   0.3228851631164827   0.3307804375541262   0.3360565352799714   0.3398318399084969   
0.9999999999999999  0.2599211318186964   0.2729171884096315   0.2807148223641922   0.2859132450005666   0.2896264040265478  
1.1  0.2154888326070323   0.2283301502626569   0.2360053115825934   0.2411083724597723   0.2447462352753805   
1.2  0.1756339036152102   0.1882752489940416   0.195798369402613   0.2007854450280513   0.2043328636218508   
1.3  0.1397365133871097   0.1521223768153005   0.1594583562423104   0.1643053405094052   0.1677447474048074   
1.4  0.1073396058034667   0.119402007122721   0.1265088766126933   0.1311871968788718   0.1344978408542829  
1.5  0.07811776529067371   0.08977236606434412   0.09659870542852558   0.101073457708207   0.1042300038566824   
1.6  0.05186961855749563   0.06300739574459856   0.06948703912527121   0.07371337145821358   0.07668328327030029   
1.7  0.0285441670763764   0.03901154617204883   0.04505210829848376   0.04896774266719616   0.05170598890205098   
1.8  0.008352825620287796   0.01789785613111055   0.0233518233301676   0.02685872371863572   0.02929498491656275   
1.9  -0.007705503714518638   0.0003492483469554398   0.003407145792549751   0.002832889647884297   0.002576165506893061  
