0.4033742772635123   0.4107783448913205   
0.4221720855517689   0.4315016418730345   
0.4432419880177553   0.4544823932308564   
0.4669599302268482   0.480135616000412   
0.4937279909644415   0.5088996007562955   
0.5240373631946417   0.5413014747996232   
0.5585310152116189   0.5780245587149601   
0.5980872759950528   0.6199972473949751   
0.6439528926593833   0.6685333711680466   
0.6979784385670156   0.7255799327130111   
0.7630753658674457   0.7941684498307023   
0.8445354553128901   0.8802330468915386   
0.9535308234688806   0.8625666563279418   
0.7980089639297239   0.5558522458220276   
