2.072850440864367e-317  0.5	-0.995236521152521   -1.015106926314881   
2.072850440864367e-317  0.6	-0.9968362745330163   -1.016447440759815   
2.072850440864367e-317  0.7	-0.9984959851402656   -1.01784279545363   
