0.1  1.410683405194313   1.418858900845669   1.424372765179103   1.428345878372018   1.431346271611845   
0.2  1.064498581787724   1.072667190502772   1.07817471117726   1.082142304301408   1.085137876652767   
0.3  0.862416783390063   0.8705733183498212   0.8760698294378471   0.8800278914997935   0.8830153031700264   
0.4  0.7194927414250515   0.7276311068056203   0.7331112814499212   0.7370553052719911   0.7400307541668109   
0.5  0.6091102199476978   0.6172230175133824   0.6226805943841123   0.6266053786150044   0.6295645313066841   
0.6  0.5194188322874835   0.5274969421719576   0.5329244462841601   0.5368239009849598   0.5397617521694963   
0.7  0.4441028818624836   0.4521350160985456   0.4575234772346897   0.4613904368178924   0.4643011795455447   
0.7999999999999999  0.3793986252254137   0.3873708568854146   0.3927095308741519   0.3965355784913941   0.3994124875582601   
0.8999999999999999  0.3228851631164827   0.3307804375541267   0.3360565352799714   0.3398318399084969   0.3426671668029553   
0.9999999999999999  0.2729171884096313   0.2807148223641923   0.2859132450005661   0.2896264040265476   0.2924112732960343   
1.1  0.2283301502626572   0.2360053115825937   0.2411083724597728   0.2447462352753811   0.2474705176447978   
1.2  0.1882752489940418   0.1957983694026128   0.200785445028051   0.2043328636218511   0.206984979623765   
1.3  0.1521223768153006   0.1594583562423107   0.1643053405094053   0.1677447474048079   0.1703113251963955   
1.4  0.1194020071227208   0.1265088766126936   0.1311871968788717   0.1344978408542833   0.1369631067697591   
